game_id,season,week,gameday,away_team,away_score,home_team,home_score,result,spread_line,away_moneyline,home_moneyline,away_spread_odds,home_spread_odds
2021_01_DAL_TB,2021,1,2021-09-09,DAL,29.0,TB,31.0,2.0,10.0,351.0,-425.0,-121.0,110.0
2021_01_PHI_ATL,2021,1,2021-09-12,PHI,32.0,ATL,6.0,-26.0,3.5,161.0,-180.0,-109.0,-101.0
2021_01_PIT_BUF,2021,1,2021-09-12,PIT,23.0,BUF,16.0,-7.0,6.5,232.0,-267.0,-110.0,-100.0
2021_01_NYJ_CAR,2021,1,2021-09-12,NYJ,14.0,CAR,19.0,5.0,3.5,164.0,-184.0,-108.0,-102.0
2021_01_MIN_CIN,2021,1,2021-09-12,MIN,24.0,CIN,27.0,3.0,-3.0,-135.0,122.0,109.0,-120.0
2021_01_SF_DET,2021,1,2021-09-12,SF,41.0,DET,33.0,-8.0,-9.5,-415.0,344.0,-105.0,-105.0
2021_01_JAX_HOU,2021,1,2021-09-12,JAX,21.0,HOU,37.0,16.0,-3.5,-172.0,154.0,103.0,-113.0
2021_01_SEA_IND,2021,1,2021-09-12,SEA,28.0,IND,16.0,-12.0,-3.0,-146.0,132.0,106.0,-117.0
2021_01_ARI_TEN,2021,1,2021-09-12,ARI,38.0,TEN,13.0,-25.0,2.5,131.0,-146.0,105.0,-116.0
2021_01_LAC_WAS,2021,1,2021-09-12,LAC,20.0,WAS,16.0,-4.0,2.5,117.0,-129.0,-109.0,-101.0
2021_01_CLE_KC,2021,1,2021-09-12,CLE,29.0,KC,33.0,4.0,5.5,211.0,-241.0,-101.0,-110.0
2021_01_MIA_NE,2021,1,2021-09-12,MIA,17.0,NE,16.0,-1.0,3.5,155.0,-173.0,-113.0,102.0
2021_01_GB_NO,2021,1,2021-09-12,GB,3.0,NO,38.0,35.0,-4.0,-181.0,162.0,103.0,-114.0
2021_01_DEN_NYG,2021,1,2021-09-12,DEN,27.0,NYG,13.0,-14.0,-3.0,-139.0,125.0,109.0,-120.0
2021_01_CHI_LA,2021,1,2021-09-12,CHI,14.0,LA,34.0,20.0,9.5,324.0,-387.0,-108.0,-102.0
2021_01_BAL_LV,2021,1,2021-09-13,BAL,27.0,LV,33.0,6.0,-3.0,-167.0,149.0,-116.0,105.0
2021_02_NYG_WAS,2021,2,2021-09-16,NYG,29.0,WAS,30.0,1.0,4.0,176.0,-198.0,-103.0,-107.0
2021_02_NO_CAR,2021,2,2021-09-19,NO,7.0,CAR,26.0,19.0,-3.0,-145.0,131.0,102.0,-113.0
2021_02_CIN_CHI,2021,2,2021-09-19,CIN,17.0,CHI,20.0,3.0,2.0,114.0,-126.0,-105.0,-105.0
2021_02_HOU_CLE,2021,2,2021-09-19,HOU,21.0,CLE,31.0,10.0,13.5,521.0,-675.0,-103.0,-107.0
2021_02_LA_IND,2021,2,2021-09-19,LA,27.0,IND,24.0,-3.0,-4.0,-205.0,182.0,-110.0,-100.0
2021_02_DEN_JAX,2021,2,2021-09-19,DEN,23.0,JAX,13.0,-10.0,-6.0,-241.0,211.0,104.0,-115.0
2021_02_BUF_MIA,2021,2,2021-09-19,BUF,35.0,MIA,0.0,-35.0,-3.5,-179.0,160.0,103.0,-113.0
2021_02_NE_NYJ,2021,2,2021-09-19,NE,25.0,NYJ,6.0,-19.0,-5.5,-235.0,207.0,-105.0,-105.0
2021_02_SF_PHI,2021,2,2021-09-19,SF,17.0,PHI,11.0,-6.0,-3.0,-144.0,130.0,104.0,-115.0
2021_02_LV_PIT,2021,2,2021-09-19,LV,26.0,PIT,17.0,-9.0,5.5,201.0,-228.0,-109.0,-102.0
2021_02_MIN_ARI,2021,2,2021-09-19,MIN,33.0,ARI,34.0,1.0,4.0,170.0,-191.0,-111.0,101.0
2021_02_ATL_TB,2021,2,2021-09-19,ATL,25.0,TB,48.0,23.0,13.5,582.0,-772.0,-108.0,-102.0
2021_02_DAL_LAC,2021,2,2021-09-19,DAL,20.0,LAC,17.0,-3.0,3.0,135.0,-150.0,-109.0,-101.0
2021_02_TEN_SEA,2021,2,2021-09-19,TEN,33.0,SEA,30.0,-3.0,6.5,247.0,-286.0,-100.0,-110.0
2021_02_KC_BAL,2021,2,2021-09-19,KC,35.0,BAL,36.0,1.0,-3.5,-171.0,153.0,107.0,-118.0
2021_02_DET_GB,2021,2,2021-09-20,DET,17.0,GB,35.0,18.0,11.5,400.0,-494.0,-112.0,102.0
2021_03_CAR_HOU,2021,3,2021-09-23,CAR,24.0,HOU,9.0,-15.0,-8.0,-420.0,348.0,-115.0,104.0
2021_03_WAS_BUF,2021,3,2021-09-26,WAS,21.0,BUF,43.0,22.0,7.5,281.0,-330.0,-114.0,103.0
2021_03_CHI_CLE,2021,3,2021-09-26,CHI,6.0,CLE,26.0,20.0,7.5,315.0,-375.0,-102.0,-108.0
2021_03_BAL_DET,2021,3,2021-09-26,BAL,19.0,DET,17.0,-2.0,-7.5,-344.0,292.0,-100.0,-110.0
2021_03_ARI_JAX,2021,3,2021-09-26,ARI,31.0,JAX,19.0,-12.0,-8.0,-360.0,304.0,-101.0,-110.0
2021_03_LAC_KC,2021,3,2021-09-26,LAC,30.0,KC,24.0,-6.0,6.5,237.0,-273.0,-100.0,-110.0
2021_03_NO_NE,2021,3,2021-09-26,NO,28.0,NE,13.0,-15.0,3.0,130.0,-144.0,-117.0,106.0
2021_03_ATL_NYG,2021,3,2021-09-26,ATL,17.0,NYG,14.0,-3.0,3.0,129.0,-143.0,-115.0,105.0
2021_03_CIN_PIT,2021,3,2021-09-26,CIN,24.0,PIT,10.0,-14.0,2.5,126.0,-140.0,103.0,-114.0
2021_03_IND_TEN,2021,3,2021-09-26,IND,16.0,TEN,25.0,9.0,4.5,175.0,-196.0,-113.0,103.0
2021_03_NYJ_DEN,2021,3,2021-09-26,NYJ,0.0,DEN,26.0,26.0,10.5,470.0,-597.0,-109.0,-101.0
2021_03_MIA_LV,2021,3,2021-09-26,MIA,28.0,LV,31.0,3.0,4.0,173.0,-194.0,-107.0,-103.0
2021_03_TB_LA,2021,3,2021-09-26,TB,24.0,LA,34.0,10.0,-1.0,-106.0,-104.0,100.0,-110.0
2021_03_SEA_MIN,2021,3,2021-09-26,SEA,17.0,MIN,30.0,13.0,-2.0,-120.0,109.0,-101.0,-109.0
2021_03_GB_SF,2021,3,2021-09-26,GB,30.0,SF,28.0,-2.0,3.5,160.0,-179.0,-113.0,103.0
2021_03_PHI_DAL,2021,3,2021-09-27,PHI,21.0,DAL,41.0,20.0,3.5,168.0,-189.0,-103.0,-107.0
2021_04_JAX_CIN,2021,4,2021-09-30,JAX,21.0,CIN,24.0,3.0,7.5,313.0,-373.0,105.0,-116.0
2021_04_WAS_ATL,2021,4,2021-10-03,WAS,34.0,ATL,30.0,-4.0,-1.0,-117.0,106.0,-111.0,100.0
2021_04_HOU_BUF,2021,4,2021-10-03,HOU,0.0,BUF,40.0,40.0,19.0,988.0,-1500.0,-108.0,-102.0
2021_04_DET_CHI,2021,4,2021-10-03,DET,14.0,CHI,24.0,10.0,3.0,134.0,-148.0,-109.0,-101.0
2021_04_CAR_DAL,2021,4,2021-10-03,CAR,28.0,DAL,36.0,8.0,4.5,186.0,-210.0,-106.0,-104.0
2021_04_IND_MIA,2021,4,2021-10-03,IND,27.0,MIA,17.0,-10.0,2.5,130.0,-144.0,102.0,-113.0
2021_04_CLE_MIN,2021,4,2021-10-03,CLE,14.0,MIN,7.0,-7.0,-1.0,-105.0,-106.0,102.0,-113.0
2021_04_NYG_NO,2021,4,2021-10-03,NYG,27.0,NO,21.0,-6.0,7.5,286.0,-337.0,-118.0,107.0
2021_04_TEN_NYJ,2021,4,2021-10-03,TEN,24.0,NYJ,27.0,3.0,-5.5,-234.0,206.0,-104.0,-106.0
2021_04_KC_PHI,2021,4,2021-10-03,KC,42.0,PHI,30.0,-12.0,-7.5,-349.0,296.0,101.0,-112.0
2021_04_ARI_LA,2021,4,2021-10-03,ARI,37.0,LA,20.0,-17.0,3.5,178.0,-200.0,100.0,-111.0
2021_04_SEA_SF,2021,4,2021-10-03,SEA,28.0,SF,21.0,-7.0,2.5,120.0,-133.0,-103.0,-107.0
2021_04_BAL_DEN,2021,4,2021-10-03,BAL,23.0,DEN,7.0,-16.0,1.0,107.0,-118.0,101.0,-111.0
2021_04_PIT_GB,2021,4,2021-10-03,PIT,17.0,GB,27.0,10.0,6.5,239.0,-276.0,-104.0,-106.0
2021_04_TB_NE,2021,4,2021-10-03,TB,19.0,NE,17.0,-2.0,-6.0,-255.0,223.0,-105.0,-105.0
2021_04_LV_LAC,2021,4,2021-10-04,LV,14.0,LAC,28.0,14.0,3.0,144.0,-161.0,-101.0,-109.0
2021_05_LA_SEA,2021,5,2021-10-07,LA,26.0,SEA,17.0,-9.0,-2.5,-135.0,122.0,-116.0,105.0
2021_05_NYJ_ATL,2021,5,2021-10-10,NYJ,20.0,ATL,27.0,7.0,3.0,138.0,-153.0,-107.0,-103.0
2021_05_PHI_CAR,2021,5,2021-10-10,PHI,21.0,CAR,18.0,-3.0,2.5,126.0,-139.0,104.0,-114.0
2021_05_GB_CIN,2021,5,2021-10-10,GB,25.0,CIN,22.0,-3.0,-2.0,-123.0,111.0,-104.0,-106.0
2021_05_NE_HOU,2021,5,2021-10-10,NE,25.0,HOU,22.0,-3.0,-8.0,-339.0,288.0,102.0,-112.0
2021_05_TEN_JAX,2021,5,2021-10-10,TEN,37.0,JAX,19.0,-18.0,-4.0,-191.0,170.0,-100.0,-110.0
2021_05_DET_MIN,2021,5,2021-10-10,DET,17.0,MIN,19.0,2.0,10.0,346.0,-418.0,-110.0,-100.0
2021_05_DEN_PIT,2021,5,2021-10-10,DEN,19.0,PIT,27.0,8.0,-2.0,-124.0,113.0,-106.0,-104.0
2021_05_MIA_TB,2021,5,2021-10-10,MIA,17.0,TB,45.0,28.0,11.0,448.0,-564.0,-100.0,-110.0
2021_05_NO_WAS,2021,5,2021-10-10,NO,33.0,WAS,22.0,-11.0,-2.5,-130.0,117.0,-106.0,-104.0
2021_05_CLE_LAC,2021,5,2021-10-10,CLE,42.0,LAC,47.0,5.0,2.5,117.0,-129.0,-106.0,-104.0
2021_05_CHI_LV,2021,5,2021-10-10,CHI,20.0,LV,9.0,-11.0,5.5,215.0,-245.0,-102.0,-108.0
2021_05_SF_ARI,2021,5,2021-10-10,SF,10.0,ARI,17.0,7.0,6.0,231.0,-266.0,-110.0,-100.0
2021_05_NYG_DAL,2021,5,2021-10-10,NYG,20.0,DAL,44.0,24.0,7.5,285.0,-335.0,-112.0,102.0
2021_05_BUF_KC,2021,5,2021-10-10,BUF,38.0,KC,20.0,-18.0,2.5,121.0,-134.0,-101.0,-109.0
2021_05_IND_BAL,2021,5,2021-10-11,IND,25.0,BAL,31.0,6.0,7.5,301.0,-356.0,-105.0,-105.0
2021_06_TB_PHI,2021,6,2021-10-14,TB,28.0,PHI,22.0,-6.0,-7.0,-274.0,238.0,103.0,-114.0
2021_06_MIA_JAX,2021,6,2021-10-17,MIA,20.0,JAX,23.0,3.0,-2.5,-122.0,110.0,104.0,-115.0
2021_06_LAC_BAL,2021,6,2021-10-17,LAC,6.0,BAL,34.0,28.0,3.0,149.0,-166.0,106.0,-116.0
2021_06_MIN_CAR,2021,6,2021-10-17,MIN,34.0,CAR,28.0,-6.0,-2.5,-134.0,121.0,-110.0,-100.0
2021_06_GB_CHI,2021,6,2021-10-17,GB,24.0,CHI,14.0,-10.0,-5.5,-228.0,201.0,-106.0,-104.0
2021_06_CIN_DET,2021,6,2021-10-17,CIN,34.0,DET,11.0,-23.0,-3.5,-192.0,171.0,-110.0,-100.0
2021_06_HOU_IND,2021,6,2021-10-17,HOU,3.0,IND,31.0,28.0,10.5,363.0,-442.0,-117.0,106.0
2021_06_LA_NYG,2021,6,2021-10-17,LA,38.0,NYG,11.0,-27.0,-7.5,-328.0,280.0,107.0,-118.0
2021_06_KC_WAS,2021,6,2021-10-17,KC,31.0,WAS,13.0,-18.0,-6.0,-255.0,223.0,-105.0,-105.0
2021_06_ARI_CLE,2021,6,2021-10-17,ARI,37.0,CLE,14.0,-23.0,3.0,129.0,-143.0,-117.0,106.0
2021_06_LV_DEN,2021,6,2021-10-17,LV,34.0,DEN,24.0,-10.0,5.0,182.0,-205.0,-111.0,101.0
2021_06_DAL_NE,2021,6,2021-10-17,DAL,35.0,NE,29.0,-6.0,-3.5,-189.0,169.0,-108.0,-102.0
2021_06_SEA_PIT,2021,6,2021-10-17,SEA,20.0,PIT,23.0,3.0,5.5,189.0,-213.0,-104.0,-106.0
2021_06_BUF_TEN,2021,6,2021-10-18,BUF,31.0,TEN,34.0,3.0,-6.0,-239.0,210.0,-102.0,-108.0
2021_07_DEN_CLE,2021,7,2021-10-21,DEN,14.0,CLE,17.0,3.0,2.0,110.0,-121.0,-107.0,-103.0
2021_07_CIN_BAL,2021,7,2021-10-24,CIN,41.0,BAL,17.0,-24.0,6.5,236.0,-272.0,-109.0,-101.0
2021_07_WAS_GB,2021,7,2021-10-24,WAS,10.0,GB,24.0,14.0,8.5,331.0,-397.0,-105.0,-105.0
2021_07_ATL_MIA,2021,7,2021-10-24,ATL,30.0,MIA,28.0,-2.0,-1.5,-129.0,117.0,-113.0,103.0
2021_07_NYJ_NE,2021,7,2021-10-24,NYJ,13.0,NE,54.0,41.0,7.0,261.0,-303.0,-108.0,-102.0
2021_07_CAR_NYG,2021,7,2021-10-24,CAR,3.0,NYG,25.0,22.0,-3.0,-154.0,139.0,-103.0,-107.0
2021_07_KC_TEN,2021,7,2021-10-24,KC,3.0,TEN,27.0,24.0,-4.0,-209.0,185.0,-110.0,-100.0
2021_07_DET_LA,2021,7,2021-10-24,DET,19.0,LA,28.0,9.0,17.0,860.0,-1256.0,-116.0,105.0
2021_07_PHI_LV,2021,7,2021-10-24,PHI,22.0,LV,33.0,11.0,1.0,-102.0,-108.0,-109.0,-101.0
2021_07_HOU_ARI,2021,7,2021-10-24,HOU,5.0,ARI,31.0,26.0,20.5,1119.0,-1766.0,-111.0,100.0
2021_07_CHI_TB,2021,7,2021-10-24,CHI,3.0,TB,38.0,35.0,12.5,501.0,-644.0,-114.0,103.0
2021_07_IND_SF,2021,7,2021-10-24,IND,30.0,SF,18.0,-12.0,3.5,152.0,-169.0,-117.0,106.0
2021_07_NO_SEA,2021,7,2021-10-25,NO,13.0,SEA,10.0,-3.0,-6.0,-237.0,208.0,-104.0,-106.0
2021_08_GB_ARI,2021,8,2021-10-28,GB,24.0,ARI,21.0,-3.0,6.5,242.0,-279.0,-104.0,-106.0
2021_08_CAR_ATL,2021,8,2021-10-31,CAR,19.0,ATL,13.0,-6.0,2.5,117.0,-129.0,-109.0,-101.0
2021_08_MIA_BUF,2021,8,2021-10-31,MIA,11.0,BUF,26.0,15.0,15.0,709.0,-983.0,-108.0,-102.0
2021_08_SF_CHI,2021,8,2021-10-31,SF,33.0,CHI,22.0,-11.0,-4.5,-210.0,186.0,-103.0,-107.0
2021_08_PIT_CLE,2021,8,2021-10-31,PIT,15.0,CLE,10.0,-5.0,5.5,196.0,-222.0,-108.0,-102.0
2021_08_PHI_DET,2021,8,2021-10-31,PHI,44.0,DET,6.0,-38.0,-3.0,-168.0,151.0,-116.0,105.0
2021_08_LA_HOU,2021,8,2021-10-31,LA,38.0,HOU,22.0,-16.0,-17.0,-1010.0,724.0,107.0,-118.0
2021_08_TEN_IND,2021,8,2021-10-31,TEN,34.0,IND,31.0,-3.0,3.0,144.0,-160.0,-102.0,-108.0
2021_08_CIN_NYJ,2021,8,2021-10-31,CIN,31.0,NYJ,34.0,3.0,-11.5,-510.0,411.0,-105.0,-105.0
2021_08_NE_LAC,2021,8,2021-10-31,NE,27.0,LAC,24.0,-3.0,3.5,163.0,-183.0,-101.0,-109.0
2021_08_JAX_SEA,2021,8,2021-10-31,JAX,7.0,SEA,31.0,24.0,4.0,171.0,-192.0,-105.0,-105.0
2021_08_WAS_DEN,2021,8,2021-10-31,WAS,10.0,DEN,17.0,7.0,4.0,170.0,-191.0,-108.0,-102.0
2021_08_TB_NO,2021,8,2021-10-31,TB,27.0,NO,36.0,9.0,-4.0,-188.0,168.0,-101.0,-109.0
2021_08_DAL_MIN,2021,8,2021-10-31,DAL,20.0,MIN,16.0,-4.0,4.5,193.0,-219.0,-109.0,-101.0
2021_08_NYG_KC,2021,8,2021-11-01,NYG,17.0,KC,20.0,3.0,10.5,425.0,-530.0,-107.0,-103.0
2021_09_NYJ_IND,2021,9,2021-11-04,NYJ,30.0,IND,45.0,15.0,10.5,410.0,-509.0,-108.0,-102.0
2021_09_MIN_BAL,2021,9,2021-11-07,MIN,31.0,BAL,34.0,3.0,7.5,262.0,-305.0,-117.0,106.0
2021_09_NE_CAR,2021,9,2021-11-07,NE,24.0,CAR,6.0,-18.0,-3.5,-176.0,157.0,-101.0,-109.0
2021_09_CLE_CIN,2021,9,2021-11-07,CLE,41.0,CIN,16.0,-25.0,2.5,117.0,-129.0,-105.0,-105.0
2021_09_DEN_DAL,2021,9,2021-11-07,DEN,30.0,DAL,16.0,-14.0,10.5,378.0,-462.0,-107.0,-103.0
2021_09_BUF_JAX,2021,9,2021-11-07,BUF,6.0,JAX,9.0,3.0,-14.5,-1101.0,776.0,-120.0,109.0
2021_09_HOU_MIA,2021,9,2021-11-07,HOU,9.0,MIA,17.0,8.0,4.0,166.0,-185.0,-112.0,101.0
2021_09_ATL_NO,2021,9,2021-11-07,ATL,27.0,NO,25.0,-2.0,7.0,240.0,-277.0,-117.0,106.0
2021_09_LV_NYG,2021,9,2021-11-07,LV,16.0,NYG,23.0,7.0,-3.0,-152.0,137.0,-102.0,-108.0
2021_09_LAC_PHI,2021,9,2021-11-07,LAC,27.0,PHI,24.0,-3.0,-1.0,-106.0,-104.0,-101.0,-110.0
2021_09_GB_KC,2021,9,2021-11-07,GB,7.0,KC,13.0,6.0,7.0,275.0,-322.0,-107.0,-104.0
2021_09_ARI_SF,2021,9,2021-11-07,ARI,31.0,SF,17.0,-14.0,5.5,207.0,-235.0,-105.0,-105.0
2021_09_TEN_LA,2021,9,2021-11-07,TEN,28.0,LA,16.0,-12.0,7.0,296.0,-350.0,103.0,-114.0
2021_09_CHI_PIT,2021,9,2021-11-08,CHI,27.0,PIT,29.0,2.0,7.0,263.0,-306.0,-109.0,-101.0
2021_10_BAL_MIA,2021,10,2021-11-11,BAL,10.0,MIA,22.0,12.0,-8.5,-390.0,326.0,-106.0,-104.0
2021_10_ATL_DAL,2021,10,2021-11-14,ATL,3.0,DAL,43.0,40.0,8.0,328.0,-392.0,-105.0,-105.0
2021_10_JAX_IND,2021,10,2021-11-14,JAX,17.0,IND,23.0,6.0,10.5,358.0,-434.0,-115.0,104.0
2021_10_CLE_NE,2021,10,2021-11-14,CLE,7.0,NE,45.0,38.0,2.5,119.0,-132.0,-104.0,-106.0
2021_10_BUF_NYJ,2021,10,2021-11-14,BUF,45.0,NYJ,17.0,-28.0,-13.0,-685.0,527.0,101.0,-111.0
2021_10_DET_PIT,2021,10,2021-11-14,DET,16.0,PIT,16.0,0.0,9.0,303.0,-359.0,-121.0,110.0
2021_10_NO_TEN,2021,10,2021-11-14,NO,21.0,TEN,23.0,2.0,3.0,133.0,-147.0,-114.0,103.0
2021_10_TB_WAS,2021,10,2021-11-14,TB,19.0,WAS,29.0,10.0,-10.0,-435.0,359.0,106.0,-117.0
2021_10_CAR_ARI,2021,10,2021-11-14,CAR,34.0,ARI,10.0,-24.0,7.0,280.0,-329.0,-103.0,-107.0
2021_10_MIN_LAC,2021,10,2021-11-14,MIN,27.0,LAC,20.0,-7.0,3.0,160.0,-179.0,111.0,-123.0
2021_10_PHI_DEN,2021,10,2021-11-14,PHI,30.0,DEN,13.0,-17.0,1.0,101.0,-111.0,-108.0,-102.0
2021_10_SEA_GB,2021,10,2021-11-14,SEA,0.0,GB,17.0,17.0,3.0,151.0,-168.0,104.0,-115.0
2021_10_KC_LV,2021,10,2021-11-14,KC,41.0,LV,14.0,-27.0,-2.5,-147.0,133.0,-123.0,111.0
2021_10_LA_SF,2021,10,2021-11-15,LA,10.0,SF,31.0,21.0,-3.5,-177.0,158.0,-100.0,-110.0
2021_11_NE_ATL,2021,11,2021-11-18,NE,25.0,ATL,0.0,-25.0,-7.0,-329.0,280.0,-111.0,101.0
2021_11_IND_BUF,2021,11,2021-11-21,IND,41.0,BUF,15.0,-26.0,7.5,274.0,-320.0,-116.0,105.0
2021_11_WAS_CAR,2021,11,2021-11-21,WAS,27.0,CAR,21.0,-6.0,3.5,154.0,-172.0,-114.0,103.0
2021_11_BAL_CHI,2021,11,2021-11-21,BAL,16.0,CHI,13.0,-3.0,-5.0,-226.0,199.0,-103.0,-107.0
2021_11_DET_CLE,2021,11,2021-11-21,DET,10.0,CLE,13.0,3.0,13.0,465.0,-590.0,-106.0,-104.0
2021_11_SF_JAX,2021,11,2021-11-21,SF,30.0,JAX,10.0,-20.0,-6.5,-281.0,243.0,-106.0,-104.0
2021_11_GB_MIN,2021,11,2021-11-21,GB,31.0,MIN,34.0,3.0,-1.0,-111.0,101.0,-105.0,-105.0
2021_11_MIA_NYJ,2021,11,2021-11-21,MIA,24.0,NYJ,17.0,-7.0,-3.5,-181.0,162.0,-103.0,-107.0
2021_11_NO_PHI,2021,11,2021-11-21,NO,29.0,PHI,40.0,11.0,2.5,130.0,-144.0,106.0,-117.0
2021_11_HOU_TEN,2021,11,2021-11-21,HOU,22.0,TEN,13.0,-9.0,10.5,377.0,-462.0,-110.0,-100.0
2021_11_CIN_LV,2021,11,2021-11-21,CIN,32.0,LV,13.0,-19.0,-1.0,-123.0,112.0,-115.0,105.0
2021_11_DAL_KC,2021,11,2021-11-21,DAL,9.0,KC,19.0,10.0,2.5,122.0,-134.0,-101.0,-110.0
2021_11_ARI_SEA,2021,11,2021-11-21,ARI,23.0,SEA,13.0,-10.0,2.5,135.0,-150.0,111.0,-122.0
2021_11_PIT_LAC,2021,11,2021-11-21,PIT,37.0,LAC,41.0,4.0,5.5,220.0,-251.0,103.0,-114.0
2021_11_NYG_TB,2021,11,2021-11-22,NYG,10.0,TB,30.0,20.0,11.5,423.0,-527.0,-113.0,102.0
2021_12_CHI_DET,2021,12,2021-11-25,CHI,16.0,DET,14.0,-2.0,-2.0,-129.0,115.0,-107.0,-104.0
2021_12_LV_DAL,2021,12,2021-11-25,LV,36.0,DAL,33.0,-3.0,7.0,269.0,-314.0,-106.0,-105.0
2021_12_BUF_NO,2021,12,2021-11-25,BUF,31.0,NO,6.0,-25.0,-7.0,-270.0,235.0,100.0,-112.0
2021_12_PIT_CIN,2021,12,2021-11-28,PIT,10.0,CIN,41.0,31.0,3.5,154.0,-172.0,-111.0,-100.0
2021_12_NYJ_HOU,2021,12,2021-11-28,NYJ,21.0,HOU,14.0,-7.0,3.0,125.0,-138.0,-124.0,111.0
2021_12_TB_IND,2021,12,2021-11-28,TB,38.0,IND,31.0,-7.0,-3.0,-149.0,135.0,101.0,-112.0
2021_12_ATL_JAX,2021,12,2021-11-28,ATL,21.0,JAX,14.0,-7.0,-1.5,-115.0,105.0,-102.0,-108.0
2021_12_CAR_MIA,2021,12,2021-11-28,CAR,10.0,MIA,33.0,23.0,-1.0,-119.0,108.0,-110.0,-101.0
2021_12_TEN_NE,2021,12,2021-11-28,TEN,13.0,NE,36.0,23.0,7.5,262.0,-305.0,-118.0,106.0
2021_12_PHI_NYG,2021,12,2021-11-28,PHI,7.0,NYG,13.0,6.0,-4.0,-192.0,171.0,100.0,-110.0
2021_12_LAC_DEN,2021,12,2021-11-28,LAC,13.0,DEN,28.0,15.0,-2.5,-141.0,127.0,-114.0,103.0
2021_12_LA_GB,2021,12,2021-11-28,LA,28.0,GB,36.0,8.0,-2.0,-120.0,108.0,-100.0,-110.0
2021_12_MIN_SF,2021,12,2021-11-28,MIN,26.0,SF,34.0,8.0,3.5,164.0,-183.0,-108.0,-102.0
2021_12_CLE_BAL,2021,12,2021-11-28,CLE,10.0,BAL,16.0,6.0,3.0,140.0,-156.0,-110.0,-102.0
2021_12_SEA_WAS,2021,12,2021-11-29,SEA,15.0,WAS,17.0,2.0,-1.0,-128.0,116.0,-121.0,108.0
2021_13_DAL_NO,2021,13,2021-12-02,DAL,27.0,NO,17.0,-10.0,-6.0,-254.0,222.0,-110.0,100.0
2021_13_TB_ATL,2021,13,2021-12-05,TB,30.0,ATL,17.0,-13.0,-11.0,-475.0,387.0,-103.0,-108.0
2021_13_ARI_CHI,2021,13,2021-12-05,ARI,33.0,CHI,22.0,-11.0,-7.5,-373.0,314.0,-116.0,104.0
2021_13_LAC_CIN,2021,13,2021-12-05,LAC,41.0,CIN,22.0,-19.0,2.5,127.0,-141.0,104.0,-116.0
2021_13_MIN_DET,2021,13,2021-12-05,MIN,27.0,DET,29.0,2.0,-7.0,-296.0,255.0,-104.0,-107.0
2021_13_IND_HOU,2021,13,2021-12-05,IND,31.0,HOU,0.0,-31.0,-10.0,-408.0,339.0,-105.0,-106.0
2021_13_NYG_MIA,2021,13,2021-12-05,NYG,9.0,MIA,20.0,11.0,6.5,253.0,-293.0,108.0,-120.0
2021_13_PHI_NYJ,2021,13,2021-12-05,PHI,33.0,NYJ,18.0,-15.0,-5.0,-199.0,177.0,102.0,-113.0
2021_13_JAX_LA,2021,13,2021-12-05,JAX,7.0,LA,37.0,30.0,14.0,597.0,-796.0,-103.0,-108.0
2021_13_WAS_LV,2021,13,2021-12-05,WAS,17.0,LV,15.0,-2.0,1.0,116.0,-128.0,108.0,-121.0
2021_13_BAL_PIT,2021,13,2021-12-05,BAL,19.0,PIT,20.0,1.0,-4.0,-195.0,174.0,-104.0,-107.0
2021_13_SF_SEA,2021,13,2021-12-05,SF,23.0,SEA,30.0,7.0,-3.0,-138.0,125.0,108.0,-120.0
2021_13_DEN_KC,2021,13,2021-12-05,DEN,9.0,KC,22.0,13.0,8.5,323.0,-387.0,-106.0,-105.0
2021_13_NE_BUF,2021,13,2021-12-06,NE,14.0,BUF,10.0,-4.0,3.0,132.0,-146.0,-116.0,104.0
2021_14_PIT_MIN,2021,14,2021-12-09,PIT,28.0,MIN,36.0,8.0,3.5,157.0,-175.0,-117.0,105.0
2021_14_ATL_CAR,2021,14,2021-12-12,ATL,29.0,CAR,21.0,-8.0,2.5,123.0,-136.0,-104.0,-107.0
2021_14_BAL_CLE,2021,14,2021-12-12,BAL,22.0,CLE,24.0,2.0,3.0,135.0,-150.0,-104.0,-107.0
2021_14_SEA_HOU,2021,14,2021-12-12,SEA,33.0,HOU,13.0,-20.0,-10.0,-401.0,334.0,104.0,-116.0
2021_14_LV_KC,2021,14,2021-12-12,LV,9.0,KC,48.0,39.0,10.0,365.0,-444.0,-108.0,-103.0
2021_14_NO_NYJ,2021,14,2021-12-12,NO,30.0,NYJ,9.0,-21.0,-4.5,-194.0,173.0,103.0,-114.0
2021_14_JAX_TEN,2021,14,2021-12-12,JAX,0.0,TEN,20.0,20.0,8.5,321.0,-384.0,-108.0,-103.0
2021_14_DAL_WAS,2021,14,2021-12-12,DAL,27.0,WAS,20.0,-7.0,-6.5,-284.0,246.0,-115.0,103.0
2021_14_DET_DEN,2021,14,2021-12-12,DET,10.0,DEN,38.0,28.0,13.0,495.0,-635.0,-109.0,-102.0
2021_14_NYG_LAC,2021,14,2021-12-12,NYG,21.0,LAC,37.0,16.0,9.5,329.0,-395.0,-118.0,106.0
2021_14_SF_CIN,2021,14,2021-12-12,SF,26.0,CIN,23.0,-3.0,-2.5,-130.0,117.0,-103.0,-108.0
2021_14_BUF_TB,2021,14,2021-12-12,BUF,27.0,TB,33.0,6.0,3.5,161.0,-181.0,-106.0,-105.0
